nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,EGFR_mut,ALK,ROS1,KRAS_G12C,MET,PD-L1,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT05579366,"Rinatabart Sesutecan (Rina-S, PRO1184, GEN1184) for Advanced Solid Tumors (GCT1184-01/ PRO1184-001)",PHASE1;PHASE2,Phase 2,RECRUITING,884,Genmab,Genmab,65,1,1,multi_experimental,4,rina-s,bevacizumab;carboplatin;pembrolizumab;rina-s,VEGF/VEGFR,Monoclonal Antibody,HER2,1,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT05581004,"A Study to Evaluate the Safety, Pharmacokinetics, and Activity of Enzelkitug as a Single Agent and in Combination With Checkpoint Inhibitor in Participants With Locally Advanced or Metastatic Solid Tumors",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,165,"Genentech, Inc.",Roche/Genentech,922,1,1,multi_experimental,4,enzelkitug,atezolizumab;enzelkitug;pembrolizumab,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;TMB,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05585320,A Phase 1/2a Study of IMM-1-104 in Participants With Advanced or Metastatic Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,209,Immuneering Corporation,Immuneering,3,1,0,multi_experimental,5,,imm-1-104 + dabrafenib (treatment group d);imm-1-104 + modified folfirinox (treatment group c);imm-1-104 + modified gemcitabine/nab-paclitaxel (treatment group b);imm-1-104 + pembrolizumab (treatment group e);imm-1-104 monotherapy (treatment group a),MEK,Small Molecule,BRAF;KRAS,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT05588388,Study of Bevacizumab in Combination With Chemoimmunotherapy and Atezolizumab in Patients With Extensive Stage Small Cell Lung Cancer and Liver Metastases,PHASE2,Phase 2,RECRUITING,39,Kamya Sankar,Kamya Sankar,1,0,1,single_arm,1,bevacizumab,bevacizumab,VEGF/VEGFR,Monoclonal Antibody,MET,1,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · small-cell · measurable (RECIST)
NCT05592626,"A Study of a Selective T Cell Receptor (TCR) Targeting, Bifunctional Antibody-fusion Molecule STAR0602 in Participants With Advanced Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,366,"Marengo Therapeutics, Inc.",Marengo Therapeutics,2,1,0,multi_experimental,2,star0602,docetaxel (taxotere);irinotecan (camptosar);star0602,TCR,Bispecific Antibody,MMR;MSI;MSI-H;PD-L1;TMB;dMMR,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic
NCT05595460,Study of RYZ101 in Combination With SoC in Subjects With SSTR+ ES-SCLC,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,21,"RayzeBio, Inc.",RayzeBio,7,1,0,single_arm,1,atezolizumab;carboplatin;etoposide;ryz101 dose level -1;ryz101 dose level 1;ryz101 dose level 2;ryz101 dose level 3,atezolizumab;carboplatin;etoposide;ryz101 dose level -1;ryz101 dose level 1;ryz101 dose level 2;ryz101 dose level 3,PD-L1,,PD-L1,0,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · measurable (RECIST)
NCT05599789,Pembrolizumab in Combination With Plinabulin and Docetaxel For Metastatic NSCLC After ICIs (KeyPemls-004),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,47,Peking Union Medical College Hospital,Peking Union Medical College Hospital,28,0,1,single_arm,1,pembrolizumab in combination with plinabulin and docetaxel,pembrolizumab in combination with plinabulin and docetaxel,PD-1,Monoclonal Antibody,ALK;PD-L1;ROS1,1,1,0,0,1,0,0,0,1,1,1,ROS1+,metastatic · 1st-line · squamous · measurable (RECIST)
NCT05601973,"Amivantamab, Lazertinib and Bevacizumab in Patients With EGFR-mutant Advanced Non-small Cell Lung Cancer With Progression on Previous Third-generation EGFR-TKI",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,60,ETOP IBCSG Partners Foundation,ETOP IBCSG Partners Foundation,20,0,1,single_arm,1,amivantamab;lazertinib;zirabev,amivantamab;lazertinib;zirabev,EGFR,Monoclonal Antibody,EGFR;MET;PR,1,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05607108,A Study of ZEN003694 in People With Squamous Cell Lung Cancer,PHASE2,Phase 2,RECRUITING,13,Memorial Sloan Kettering Cancer Center,Memorial Sloan Kettering Cancer Center,411,0,0,single_arm,1,zen003694,zen003694,BET,Small Molecule,,0,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · squamous · ECOG 0
NCT05607550,Study to Compare Furmonertinib to Platinum-Based Chemotherapy for Patients With Locally Advanced or Metastatic Non-Small Cell Lung Cancer (NSCLC) With Epidermal Growth Factor Receptor (EGFR) Exon 20 Insertion Mutations (FURVENT),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,398,"ArriVent BioPharma, Inc.",ArriVent BioPharma,5,1,0,active_comparator,3,platinum-based,daily;furmonertinib,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT05609578,Combination Therapies With Adagrasib in Patients With Advanced NSCLC With KRAS G12C Mutation,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,90,Mirati Therapeutics Inc.,Mirati,42,1,0,multi_experimental,3,adagrasib oral dose of,adagrasib oral dose of;chemotherapy: pemetrexed;cisplatin/carboplatin;pembrolizumab,PD-1,Monoclonal Antibody,KRAS;PD-L1,1,1,0,0,0,1,0,1,1,0,1,"KRAS G12C, PD-L1+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT05609968,Study of Pembrolizumab (MK-3475) Monotherapy Versus Sacituzumab Govitecan in Combination With Pembrolizumab for Participants With Metastatic Non-small Cell Lung Cancer (NSCLC) With Programmed Cell Death Ligand 1 (PD-L1) Tumor Proportion Score (TPS) ≥50% (MK-3475-D46),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,614,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,multi_experimental,2,pembrolizumab,pembrolizumab;sacituzumab govitecan,PD-1,Monoclonal Antibody,ALK;PD-L1,1,1,0,1,0,0,0,1,0,0,1,"ALK+, PD-L1+",metastatic · small-cell
NCT05617963,Durvalumab Maintenance After Thoracic Chemoradiotherapy in Frail Small Cell Lung Cancer Patients Whose Disease is Limited to the Thorax,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,UNICANCER,UNICANCER,64,0,1,single_arm,1,durvalumab,,PD-L1,Monoclonal Antibody,EGFR;PR,1,0,0,0,0,0,0,0,0,1,0,,2nd-line+ · measurable (RECIST) · ECOG 2
NCT05620134,Study of JK08 in Patients with Unresectable Locally Advanced or Metastatic Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,263,Salubris Biotherapeutics Inc,Salubris Biotherapeutics,2,1,0,multi_experimental,4,jk08,jk08;lenvatinib pill;pembrolizumab,CTLA-4,Monoclonal Antibody,ER;HER2;PR;genomic,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT05620342,Autologous CAR T-Cells Targeting the GD2 Antigen for Lung Cancer,EARLY_PHASE1,Phase 1,RECRUITING,24,UNC Lineberger Comprehensive Cancer Center,UNC Lineberger Comprehensive Cancer Center,85,0,0,single_arm,1,ic9.gd2.car.il-15 t infusion,ic9.gd2.car.il-15 t infusion,GD2,CAR-T,GD2;PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,2nd-line+
NCT05623319,Pembrolizumab and Olaparib Treatment of Extensive Small Cell Lung Cancer (ES-SCLC),PHASE2,Phase 2,RECRUITING,60,Istituto Romagnolo per lo Studio dei Tumori Dino Amadori IRST S.r.l. IRCCS,Istituto Romagnolo per lo Studio dei Tumori Dino Amadori IRST S.r.l. IRCCS,4,0,1,single_arm,1,pembrolizumab/olaparib,pembrolizumab/olaparib,PD-1,Monoclonal Antibody,MET;PD-L1,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · ductal · measurable (RECIST)
NCT05627960,First in Human Phase 1 Study of AG01 Anti-Progranulin/GP88 Antibody in Advanced Solid Tumor Malignancies,PHASE1,Phase 1,RECRUITING,77,A&G Pharmaceutical Inc.,A&G Pharmaceutical,1,1,0,multi_experimental,5,ag-01 compound,ag-01 compound,GRN,Monoclonal Antibody,ER;PR,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05632809,REStoring lymphoCytes Using NKTR-255* After chemoradiothErapy in Solid Tumors (RESCUE),PHASE2,Phase 2,RECRUITING,39,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,0,single_arm,1,durvalumab;nktr-255,durvalumab;nktr-255,PD-L1,Small Molecule,ALK;PD-L1,0,1,0,0,0,0,0,1,0,0,1,PD-L1+,recurrent · small-cell · ECOG 0
NCT05633602,"Ramucirumab Plus Pembrolizumab vs Usual Care for Treatment of Stage IV or Recurrent Non-Small Cell Lung Cancer Following Immunotherapy, Pragmatica-Lung Study",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,838,SWOG Cancer Research Network,SWOG Cancer Research Network,15,0,1,active_comparator,2,,pembrolizumab;ramucirumab,PD-1,Monoclonal Antibody,ALK;BRAF;HER2;KRAS;MET;NTRK;PD-L1;RET;ROS1,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",recurrent · small-cell
NCT05633667,Study of Novel Treatment Combinations in Patients With Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,192,Gilead Sciences,Gilead Sciences,168,1,1,active_comparator,10,carboplatin;cisplatin;docetaxel;nab-paclitaxel;nivolumab;paclitaxel;pemetrexed;sacituzumab govitecan-hziy (sg);zimberelimab (zim),carboplatin;domvanalimab (dom);etrumadenant (etruma);paclitaxel;pemetrexed;sacituzumab govitecan-hziy (sg);zimberelimab (zim),PD-1,Monoclonal Antibody,ALK;CD30;PD-L1;genomic,1,1,0,1,0,0,0,1,1,1,1,"ALK+, PD-L1−",metastatic · 1st-line · squamous · measurable (RECIST)
NCT05635708,A Study of Tislelizumab in Combination With Investigational Agents in Participants With Non-Small Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,400,BeiGene,BeiGene/BeOne,149,1,1,active_comparator,8,carboplatin;cisplatin;nab-paclitaxel;paclitaxel;pemetrexed;tislelizumab,bgb-15025;bgb-a445;carboplatin;cisplatin;lbl-007;nab-paclitaxel;paclitaxel;pemetrexed;tislelizumab,PD-1,Monoclonal Antibody,ALK;BRAF;EGFR;PD-L1;RET;ROS1;genomic,1,1,1,1,1,0,0,1,0,1,1,"EGFRm, ALK+, ROS1+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05647122,First in Human Study of AZD9592 in Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,167,AstraZeneca,AstraZeneca,780,1,1,multi_experimental,3,azd9592,5-fluorouracil (5-fu);azd9592;bevacizumab;leucovorin;osimertinib,EGFR/cMET,ADC,MET,1,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · measurable (RECIST)
NCT05650879,ELVN-002 in HER2 Mutant Non-Small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,198,Enliven Therapeutics,Enliven Therapeutics,4,1,0,multi_experimental,5,elvn-002,elvn-002;fam-trastuzumab deruxtecan-nxki;trastuzumab emtansine,HER2,ADC,ALK;BRAF;HER2;ROS1,1,1,0,1,1,0,0,0,0,0,1,"ALK+, ROS1+",metastatic · squamous · measurable (RECIST)
NCT05651022,Study of DECOY20 With or Without Tislelizumab in Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,120,"Indaptus Therapeutics, Inc",Indaptus Therapeutics,1,1,0,multi_experimental,3,decoy20,decoy20;tislelizumab,PD-1,Cell Therapy,ALK;BRAF;KRAS;MET;MSI;MSI-H;RET;dMMR,1,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT05652686,A Study of Peluntamig (PT217) in Patients With Neuroendocrine Carcinomas Expressing DLL3 (the SKYBRIDGE Study),PHASE1;PHASE2,Phase 2,RECRUITING,203,Phanes Therapeutics,Phanes Therapeutics,3,1,1,multi_experimental,4,peluntamig (pt217),atezolizumab;carboplatin + etoposide;irinotecan (drug);lurbinectedin;paclitaxel.;peluntamig (pt217);topotecan,DLL3,ADC,DLL3;PR;biomarker,1,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT05653752,A Study of YL202 in Patients With Locally Advanced or Metastatic Non-small Cell Lung Cancer and Breast Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,80,"MediLink Therapeutics (Suzhou) Co., Ltd.",MediLink Therapeutics (Suzhou),23,1,0,single_arm,1,yl202,yl202,HER3,ADC,EGFR;HER2;HR,1,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · measurable (RECIST) · ECOG 0
NCT05653882,A Study Evaluating AB248 Alone or in Combination With Pembrolizumab in Adult Patients With Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,552,"Asher Biotherapeutics, Inc.",Asher Biotherapeutics,1,1,1,multi_experimental,4,etakafusp alfa (ab248),etakafusp alfa (ab248);pembrolizumab,IL-2,Peptide,EGFR,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05654454,"A Safety and Efficacy Study of Bevacizumab, Paclitaxel, Carboplatin Compared to Avastin® in Non-Small Cell Lung Cancer",PHASE3,Phase 3,RECRUITING,620,"Mabscale, LLC",Mabscale,1,1,0,active_comparator,2,bevacizumab;carboplatin;paclitaxel,bevacizumab;carboplatin;paclitaxel,VEGF/VEGFR,Monoclonal Antibody,ALK;EGFR,1,1,1,1,0,0,0,0,0,0,1,"EGFRm, ALK+",metastatic · squamous · measurable (RECIST)
NCT05660408,RNA Lipid Particles Targeting Pediatric Recurrent Intracranial Malignancies and Other systEmic Solid Tumors,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,36,University of Florida,University of Florida,28,0,0,multi_experimental,5,pp65 rna lp (dp1);pp65/tumor mrna rna-lp (dp2);surgical biopsy/resection,pp65 rna lp (dp1);pp65/tumor mrna rna-lp (dp2);surgical biopsy/resection,pp65,mRNA,MMR;PD-L1,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+
NCT05663866,Premedication to Reduce Amivantamab Associated Infusion Related Reactions,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,68,"Janssen Research & Development, LLC",Johnson & Johnson,363,1,1,single_arm,1,amivantamab;lazertinib;methotrexate;montelukast,amivantamab;lazertinib;methotrexate;montelukast,EGFR,Monoclonal Antibody,EGFR;MET;PD-L1,1,1,1,0,0,0,0,1,0,1,1,"EGFRm, PD-L1+",metastatic · 2nd-line+ · small-cell
NCT05668988,A Study of DZD9008 Versus Platinum-Based Doublet Chemotherapy in Local Advanced or Metastatic Non-small Cell Lung Cancer (WU-KONG28),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,324,Dizal Pharmaceuticals,Dizal Pharmaceuticals,29,1,0,active_comparator,2,pemetrexed+carboplatin,sunvozertinib,EGFR,Small Molecule,EGFR;PACC,0,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · squamous · measurable (RECIST)
NCT05669430,A Study of GV20-0251 Monotherapy and GV20-0251 in Combination With Pembrolizumab in Participants With Solid Tumor Malignancies,PHASE1;PHASE2,Phase 2,RECRUITING,365,GV20 Therapeutics,GV20 Therapeutics,3,1,1,multi_experimental,4,,gv20-0251;gv20-0251 and pembrolizumab [keytruda],IGSF8,Oncolytic Virus,IGSF8 RNA;IGSF8 membrane protein,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · adenoca. · measurable (RECIST)
NCT05671510,ONC-392 Versus Docetaxel in Metastatic NSCLC That Progressed on PD-1/PD-L1 Inhibitors,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,630,"OncoC4, Inc.",OncoC4,10,1,0,active_comparator,2,docetaxel,gotistobart,PD-1,Monoclonal Antibody,ALK;BRAF;HER2;KRAS;MET;NTRK;PD-L1;RET;ROS1;genomic,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",metastatic · squamous · measurable (RECIST) · ECOG 0
NCT05673187,Adagrasib in Patients With KRASG12C-mutant NSCLC Who Are Elderly or Have Poor Performance Status,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,68,ETOP IBCSG Partners Foundation,ETOP IBCSG Partners Foundation,20,0,0,single_arm,1,adagrasib,adagrasib,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · measurable (RECIST) · ECOG 2
NCT05676931,Study With Various Immunotherapy Treatments in Participants With Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,400,Gilead Sciences,Gilead Sciences,168,1,1,multi_experimental,10,zimberelimab,docetaxel;domvanalimab;platinum-based doublet;quemliclustat;zimberelimab,TIGIT,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0-1
NCT05680922,DLL3-Directed Chimeric Antigen Receptor T-cells in Subjects With Extensive Stage Small Cell Lung Cancer,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,41,Legend Biotech USA Inc,Johnson & Johnson,363,1,0,single_arm,1,lb2102,lb2102,DLL3,CAR-T,DLL3;MET,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST)
NCT05687266,"Phase III, Open-label, First-line Study of Dato-DXd in Combination With Durvalumab and Carboplatin for Advanced NSCLC Without Actionable Genomic Alterations",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,1350,AstraZeneca,AstraZeneca,780,1,1,active_comparator,2,carboplatin;cisplatin;paclitaxel;pembrolizumab;pemetrexed,carboplatin;datopotamab deruxtecan;durvalumab,PD-L1,Monoclonal Antibody,ALK;BRAF;EGFR;MET;NTRK;RET;ROS1;genomic,1,1,0,0,1,0,0,0,0,0,1,ROS1+,metastatic · squamous · ECOG 0
NCT05688280,"Intratumoral Injection of IP-001 Following Thermal Ablation in Patients With CRC, NSCLC, and STS",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,42,"Immunophotonics, Inc.",Immunophotonics,2,1,0,multi_experimental,3,1.0% ip-001 for injection,1.0% ip-001 for injection,,Oncolytic Virus,,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · measurable (RECIST)
NCT05690945,A Study of QL1706 in Combination With Chemotherapy in PD-L1-Negative Non-small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,606,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,active_comparator,2,tilesizumab,ql1706,PD-1,Monoclonal Antibody,ALK;PD-L1,1,1,1,0,0,0,0,1,0,0,1,"EGFRm, PD-L1+",metastatic
NCT05698238,Clinical Study to Evaluate Safety and Dosing of CA9hu-1 in Patients With Advanced Solid Tumours,PHASE1,Phase 1,NOT_YET_RECRUITING,50,"Mabpro, a.s.","Mabpro, a.s.",1,1,0,single_arm,1,ca9hu-1,ca9hu-1,CA9,Monoclonal Antibody,CA9;biomarker,1,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell
NCT05703971,Quaratusugene Ozeplasmid (Reqorsa) and Atezolizumab Maintenance Therapy in ES-SCLC Patients,PHASE1;PHASE2,Phase 2,RECRUITING,62,"Genprex, Inc.",Genprex,4,1,0,multi_experimental,2,atezolizumab;quaratusugene ozeplasmid,atezolizumab;quaratusugene ozeplasmid,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;PR;TMB,1,1,0,0,0,0,0,0,0,0,0,,metastatic
NCT05704166,PirfenidoneVsPlacebo as Prophylaxis Against Acute Radiation-induced Lung Injury Following HFRT in Breast Cancer Patients,PHASE2,Phase 2,RECRUITING,214,Fujian Medical University Union Hospital,Fujian Medical University Union Hospital,3,0,0,placebo_comparator,2,pirfenidone/placebo,pirfenidone/placebo,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · ductal · ECOG 0
NCT05704634,A Phase Ib Study to Evaluate the Safety and Preliminary Efficacy of IL6-receptor Antibody Sarilumab in Combination With antiPD1 Antibody Cemiplimab for Patients With Non-small Cell Lung Cancer.,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,56,M.D. Anderson Cancer Center,M.D. Anderson Cancer Center,697,0,1,multi_experimental,2,cemiplimab;kevzara (sarilumab),cemiplimab;kevzara (sarilumab),PD-1,Monoclonal Antibody,EGFR;MET,1,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · squamous · measurable (RECIST)
NCT05704985,Evaluating Safety and Biomarkers Using DK210 (EGFR) for Locally Advanced or Metastatic EGFR+ Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,39,DEKA Biosciences,DEKA Biosciences,1,1,0,multi_experimental,4,dk210 (egfr),dk210 (egfr);immune checkpoint blockers;radiation therapy,EGFR,Small Molecule,EGFR;biomarker,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT05706129,"A Study to Assess Safety, Tolerability and Imaging Characteristics of [68Ga]Ga-DPI-4452 and to Assess Safety, Tolerability, and Efficacy of [177Lu]Lu-DPI-4452 in Participants With Unresectable Locally Advanced or Metastatic Solid Tumors",PHASE1;PHASE2,Phase 2,RECRUITING,270,Lumara Bio Oncologics GmbH,Lumara Bio Oncologics,1,1,0,multi_experimental,5,[68ga]ga-dpi-4452,[177lu]lu-dpi-4452;[68ga]ga-dpi-4452,CA IX,Radiopharmaceutical,CA IX,0,1,0,0,0,0,0,0,0,0,0,,metastatic · adenoca. · measurable (RECIST)
NCT05712902,Sunvozertinib (DZD9008) in Pretreated Lung Cancer Patients with EGFR Exon20 Insertion Mutation (WU-KONG6),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,104,Dizal Pharmaceuticals,Dizal Pharmaceuticals,29,1,0,single_arm,1,sunvozertinib,sunvozertinib,EGFR,Small Molecule,EGFR;HER2;PACC;PR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · measurable (RECIST)
NCT05714891,Neoadjuvant Platform Trial in Non-Small Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,4,Canadian Cancer Trials Group,Canadian Cancer Trials Group,48,0,1,single_arm,1,jdq443,jdq443,KRAS,Small Molecule,KRAS;MET;PD-L1;STK11,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05718323,"Niraparib Added to Anti-PD-L1 Antibody Maintenance in SLFN11-positive, Extensive-disease SCLC",PHASE2,Phase 2,RECRUITING,44,ETOP IBCSG Partners Foundation,ETOP IBCSG Partners Foundation,20,0,1,single_arm,1,niraparib,niraparib,PARP,Small Molecule,BRCA1;BRCA2;HRD;PD-L1,0,1,0,0,0,0,0,1,1,0,1,PD-L1+,metastatic · 1st-line · ductal · measurable (RECIST) · ECOG 0
NCT05722015,A Study of Subcutaneous (SC) Pembrolizumab Coformulated With Berahyaluronidase Alfa (MK-3475A) vs Intravenous Pembrolizumab in Adult Participants With Metastatic Non-small Cell Lung Cancer (NSCLC) (MK-3475A-D77),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,377,Merck Sharp & Dohme LLC,Merck (MSD),649,1,1,active_comparator,2,carboplatin;cisplatin;filgrastim;nab-paclitaxel;paclitaxel;pegylated filgrastim;pembrolizumab;pemetrexed,carboplatin;cisplatin;filgrastim;nab-paclitaxel;paclitaxel;pegylated filgrastim;pembrolizumab formulated with berahyaluronidase alfa;pemetrexed,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous
NCT05736731,"A Study to Evaluate the Safety and Efficacy of A2B530, a Logic-gated CAR T, in Participants With Solid Tumors That Express CEA and Have Lost HLA-A*02 Expression",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,160,A2 Biotherapeutics Inc.,A2 Biotherapeutics,3,1,0,single_arm,1,a2b530;diagnostic test: xt-onco with hla-loh assay,a2b530;diagnostic test: xt-onco with hla-loh assay,CEA,CAR-T,HLA-A*02,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05740566,Study Comparing Tarlatamab With Standard of Care Chemotherapy in Relapsed Small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,509,Amgen,Amgen,323,1,1,active_comparator,2,amrubicin;lurbinectedin;topotecan,tarlatamab,DLL3,Bispecific Antibody,DLL3,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST) · ECOG 0
NCT05742607,IPH5201 and Durvalumab in Patients With Resectable Non-Small Cell Lung Cancer (MATISSE),PHASE2,Phase 2,RECRUITING,70,Innate Pharma,Innate Pharma,16,1,0,single_arm,1,iph5201 + durvalumab + standard,iph5201 + durvalumab + standard,PD-L1,Monoclonal Antibody,ALK;EGFR;KRAS;PD-L1;biomarker,1,1,1,1,0,0,0,1,1,0,1,"EGFRm, ALK+, PD-L1+",recurrent · 1st-line · squamous
NCT05751798,Dose-finding and Dose Expansion Study of OSE-279 in Subjects With Advanced Solid Tumors or Lymphomas,PHASE1;PHASE2,Phase 2,RECRUITING,41,OSE Immunotherapeutics,OSE Immunotherapeutics,4,1,0,multi_experimental,7,,part a: ose-279;part b: ose-279;part c: ose-279,PD-1,Monoclonal Antibody,ALK;PD-L1;ROS1,1,1,1,0,1,0,0,1,1,1,1,"EGFRm, ROS1+, PD-L1+",metastatic · 1st-line · squamous · measurable (RECIST)
